"","submitter_name","comment_url","comment_txt1","comment_txt","comment_type","comment_id","comment_title","comment_text","organization","org_type","org_name","org_name_short","coalition_comment","coalition_type","docket_id","docket_title","docket_type","proposed_url","final_url"
"92","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185075","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185075","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185075-1.txt","org","CFPB-2016-0025-185075","Comment Submitted by Germania Credit Union","See attached","Germania Credit Union","ngo;Credit Union","Germania Credit Union",NA,"NCUA","PUBLIC","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"93","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186557","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186557","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186557-1.txt","org","CFPB-2016-0025-186557","Comment Submitted by San Mateo Credit Union","See attached","San Mateo Credit Union","Corp;Credit Union","San Mateo Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"94","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186539","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186539","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186539-1.txt","org","CFPB-2016-0025-186539","Comment Submitted by The State of Alabama Alabama Credit Union Administration","See attached","The State of Alabama Alabama Credit Union Administration","NGO;credit union;association","The State of Alabama Alabama Credit Union Administration","ACUA","NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"95","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185166","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185166","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185166-1.txt","org","CFPB-2016-0025-185166","Comment Submitted by Shamrock Federal Credit  Union","See attached","Shamrock Federal Credit Union","ngo;Credit Union","Shamrock Federal Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"96","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186601","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186601","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186601-1.txt","org","CFPB-2016-0025-186601","Comment Submitted by Access Community Credit Union","See attached","Access Community Credit Union","ngo;Credit Union","Access Community Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"97","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185058","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185058","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185058-1.txt","org","CFPB-2016-0025-185058","Comment Submitted by Navy Army Community Credit Union","See attached","Navy Army Community Credit Union","NGO;Credit Union","Navy Army Community Credit Union",NA,"NCUA","Public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"98","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-187766","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-187766","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-187766-1.txt","org","CFPB-2016-0025-187766","Comment Submitted by San Antonio Federal Credit Union SACU","See attached","San Antonio Federal Credit Union SACU","ngo;credit union","San Antonio Federal Credit Union SACU","SACU","NCUA","PUBLIC","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"99","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185191","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185191","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185191-1.txt","org","CFPB-2016-0025-185191","Comment Submitted by Community America Credit Union","See attached","Community America Credit Union","ngo;federal credit union","Community America Credit Union",NA,"NCUA","PUBLIC","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"100","Adrian Alejandre","https://www.regulations.gov/document?D=CFPB-2016-0025-211821","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211821","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211821-1.txt","org","CFPB-2016-0025-211821","Comment Submitted by Adrian Alejandre, Hereford, Texas FCU","See attached","Hereford Texas FCU","ngo;credit union","Hereford Texas FCU",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"101","Chelsea Lozano,","https://www.regulations.gov/document?D=CFPB-2016-0025-211911","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211911","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211911-1.txt","org","CFPB-2016-0025-211911","Mass Mail Campaign 197E: Comment Submitted by Chelsea Lozano, Germania Credit Union, Total as of 8/23/2017: 5","See attached","Germania Credit Union","ngo;credit union","Germania Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"102","Nancy Croix-Stroud","https://www.regulations.gov/document?D=CFPB-2016-0025-148808","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148808","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148808-1.txt","org","CFPB-2016-0025-148808","Comment Submitted by Nancy Croix-Stroud First Class American Credit Union (FCACU)_09202016","See attached","First Class American Credit Union","ngo;credit union","First Class American Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"103","James Johnson","https://www.regulations.gov/document?D=CFPB-2016-0025-154020","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154020","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154020-1.txt","org","CFPB-2016-0025-154020","Comment Submitted by James Johnson, Hopewell Federal Credit Union","See attached file(s)","Hopewell Federal Credit Union","ngo;credit union","Hopewell Federal Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"104","Brent Hines","https://www.regulations.gov/document?D=CFPB-2016-0025-148843","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148843","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148843-1.txt","org","CFPB-2016-0025-148843","Comment Submitted by Brent Hines Southwest Airlines Federal Credit Union_09192016","See attached","Southwest Airlines Federal Credit Union","ngo;credit union","Southwest Airlines Federal Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"105","Thomas Scott","https://www.regulations.gov/document?D=CFPB-2016-0025-148784","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148784","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148784-1.txt","org","CFPB-2016-0025-148784","Comment Submitted by Thomas Scott NFIB_1_0816","See attached","NFIB","ngo","NFIB",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"106","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185188","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185188","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185188-1.txt","org","CFPB-2016-0025-185188","Comment Submitted by Family Financial Credit Union","See attached","Family Financial Credit Union","ngo;credit union","Family Financial Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"107","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185173","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185173","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185173-1.txt","org","CFPB-2016-0025-185173","Comment Submitted by Premier Federal Creidt Union","See attached","Premier Federal Creidt Union","ngo;credit union","Premier Federal Creidt Union",NA,"NCUA","PUBLIC","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"108","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186558","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186558","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186558-1.txt","org","CFPB-2016-0025-186558","Comment Submitted by SAFE Credit Union","See attached","SAFE Credit Union","ngo;credit union","SAFE Credit Union",NA,"NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"109","Patrick Rushenberg","https://www.regulations.gov/document?D=CFPB-2016-0025-154544","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154544","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154544-1.txt","org","CFPB-2016-0025-154544","Comment Submitted by Patrick Rushenberg_TopLine Federal Credit Union","See attached","TopLine Federal Credit Union","ngo; credit union","TopLine Federal Credit Union",NA,"NCUA","Public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"110","John McKenzie","https://www.regulations.gov/document?D=CFPB-2016-0025-149701","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-149701","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-149701-1.txt","org","CFPB-2016-0025-149701","0025 - Comment Submitted by John McKenzie, Indiana Credit Union League (ICUL)","Indiana Credit Union League comment letter CFPB Payday Loans Proposed Rule","Indiana Credit Union League","ngo; credit union","Indiana Credit Union League",NA,"NCUA","Public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"111","J. Mark McWatters","https://www.regulations.gov/document?D=CFPB-2016-0025-211927","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211927","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211927-1.txt","org","CFPB-2016-0025-211927","Comment Submitted by J. Mark McWatters, National Credit Union Administrtion","See Attached","National Credit Union Administrtion","gov;federal","National Credit Union Administrtion","NCUA","NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"112","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185183","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185183","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185183-1.txt","org","CFPB-2016-0025-185183","Comment Submitted by National Association of State Credit Union Supervisors NASCUS","See attached","National Association of State Credit Union Supervisors NASCUS","NGO;credit Union","National Association of State Credit Union Supervisors NASCUS","NASCUS","NCUA","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
